date,vessel_arrivals,cargo_tonnage,container_teu,bulk_liquid,bulk_dry,roro_units,vessel_type,oil_price,baltic_index,eur_usd,weekday,holiday_be,holiday_eu,strike
2021-03-27,57,353479,9502,115331,78094,1743,RoRo,71.99,1441,1.1908,Saturday,0,0,0
2021-03-28,51,321379,7740,124277,73456,1600,Tanker,76.44,1388,1.1693,Sunday,0,0,0
2021-03-29,78,816664,19986,294397,169893,2210,Tanker,68.17,1411,1.1699,Monday,0,0,0
2021-03-30,80,749535,18787,262199,157477,2424,Container,76.77,1349,1.2017,Tuesday,0,0,0
2021-03-31,75,793346,19720,269019,153165,2240,Tanker,70.47,1396,1.1779,Wednesday,0,0,0
2021-04-01,79,801244,20356,272753,158660,2413,Tanker,76.3,1370,1.1772,Thursday,0,0,0
2021-04-02,81,817803,20218,281051,155641,2460,Container,74.15,1306,1.1632,Friday,0,0,0
2021-04-03,72,689466,18096,223456,136209,2267,RoRo,71.24,1367,1.1827,Saturday,0,0,0
2021-04-04,71,602660,14422,200896,126005,2076,Tanker,72.87,1299,1.1842,Sunday,0,0,0
2021-04-05,79,826635,21293,274497,166404,2467,Container,76.14,1314,1.1939,Monday,0,0,0
2021-04-06,83,780703,19135,286705,166632,2418,Container,74.38,1353,1.1731,Tuesday,0,0,0
2021-04-07,77,754087,17954,270115,141686,2405,Container,75.79,1355,1.1721,Wednesday,0,0,0
2021-04-08,80,775765,19513,279377,159155,2537,Container,79.94,1278,1.1921,Thursday,0,0,0
2021-04-09,83,828988,20597,296034,155811,2467,Bulk,69.29,1388,1.198,Friday,0,0,0
2021-04-10,70,664763,16064,234337,133706,2204,Tanker,78.8,1361,1.1725,Saturday,0,0,0
2021-04-11,63,621267,14691,232050,130176,2041,Tanker,74.22,1294,1.1993,Sunday,0,0,0
2021-04-12,83,840700,21013,288137,166424,2505,Container,71.16,1250,1.1891,Monday,0,0,0
2021-04-13,77,748210,19193,262940,154051,2389,Container,69.82,1317,1.1999,Tuesday,0,0,0
2021-04-14,78,751224,19073,270399,142567,2308,Container,73.19,1299,1.1886,Wednesday,0,0,0
2021-04-15,75,737225,18459,244817,134135,2360,Container,76.46,1324,1.1643,Thursday,0,0,0
2021-04-16,77,787707,19932,306663,161998,2352,Tanker,73.25,1297,1.1883,Friday,0,0,0
2021-04-17,78,657392,16421,230373,145430,2253,Bulk,78.1,1212,1.2007,Saturday,0,0,0
2021-04-18,68,671537,16074,236458,126339,2299,Tanker,69.15,1290,1.1814,Sunday,0,0,0
2021-04-19,82,798399,19250,292008,169457,2487,Container,73.39,1291,1.1867,Monday,0,0,0
2021-04-20,77,780015,19399,282155,156350,2382,Container,69.59,1335,1.1891,Tuesday,0,0,0
2021-04-21,78,787019,19595,275837,146718,2277,Container,74.35,1265,1.1621,Wednesday,0,0,0
2021-04-22,78,792898,20248,278816,149528,2328,Tanker,75.84,1381,1.208,Thursday,0,0,0
2021-04-23,73,723217,18459,238084,144770,2344,Tanker,71.82,1198,1.1825,Friday,0,0,0
2021-04-24,79,754370,19162,258465,147638,2576,Tanker,65.18,1356,1.1969,Saturday,0,0,0
2021-04-25,75,636517,15773,227953,116800,2121,Tanker,73.49,1276,1.1912,Sunday,0,0,0
2021-04-26,81,799354,19294,284213,146318,2445,Container,74.1,1327,1.2048,Monday,0,0,0
2021-04-27,69,604819,15327,223898,114190,2052,Container,73.89,1285,1.1966,Tuesday,0,0,1
2021-04-28,77,810990,20537,282641,163748,2319,Tanker,76.27,1335,1.1904,Wednesday,0,0,0
2021-04-29,80,786809,18476,261510,157311,2313,Container,69.24,1255,1.184,Thursday,0,0,0
2021-04-30,83,754298,18440,274572,146850,2123,Tanker,74.37,1216,1.2011,Friday,0,0,0
2021-05-01,63,531248,12936,200298,107865,2132,Tanker,75.78,1339,1.1746,Saturday,1,0,0
2021-05-02,69,640208,16064,233055,136362,1937,Bulk,66.74,1259,1.2,Sunday,0,0,0
2021-05-03,76,769203,18828,267585,156994,2327,Container,72.91,1272,1.1828,Monday,0,0,0
2021-05-04,80,836422,20891,303192,166314,2337,Tanker,70.3,1319,1.2065,Tuesday,0,0,0
2021-05-05,71,799089,19872,313970,167242,2310,Container,71.43,1203,1.1958,Wednesday,0,0,0
2021-05-06,81,813363,20255,285829,154994,2558,Container,72.58,1281,1.2008,Thursday,0,0,0
2021-05-07,78,822191,20197,274649,162639,2453,Tanker,69.93,1218,1.1954,Friday,0,0,0
2021-05-08,67,668250,16387,228025,132041,2106,Tanker,69.21,1238,1.1773,Saturday,0,0,0
2021-05-09,73,635958,15359,228840,117296,2095,RoRo,71.19,1244,1.1864,Sunday,0,0,0
2021-05-10,77,820684,20707,271191,160778,2354,Container,67.67,1162,1.2019,Monday,0,0,0
2021-05-11,77,771963,19585,271881,137793,2354,Container,67.51,1195,1.197,Tuesday,0,0,0
2021-05-12,84,798910,19587,283422,175079,2416,Container,72.64,1298,1.2073,Wednesday,0,0,0
2021-05-13,75,803953,20859,296735,153291,2595,Container,66.99,1271,1.1997,Thursday,0,0,0
2021-05-14,72,753289,18675,276753,163347,2138,Tanker,72.27,1221,1.1862,Friday,0,0,0
2021-05-15,77,738501,19228,267121,148005,2304,RoRo,71.48,1232,1.1881,Saturday,0,0,0
2021-05-16,71,592624,14495,185792,123044,2057,RoRo,64.74,1202,1.1972,Sunday,0,0,0
2021-05-17,73,767557,18176,277855,149601,2446,Container,67.71,1281,1.1732,Monday,0,0,0
2021-05-18,82,832117,21004,298296,168087,2484,Container,73.14,1200,1.2133,Tuesday,0,0,0
2021-05-19,83,825417,20760,291455,170287,2497,Container,66.43,1218,1.2011,Wednesday,0,0,0
2021-05-20,72,772721,19335,253150,159861,2394,Container,67.79,1261,1.2091,Thursday,0,0,0
2021-05-21,82,803900,19776,273597,166978,2313,Tanker,70.38,1161,1.1812,Friday,0,0,0
2021-05-22,78,720386,17992,240467,141131,2402,Tanker,71.15,1274,1.2096,Saturday,0,0,0
2021-05-23,69,631639,15535,200924,122485,2227,Bulk,67.84,1116,1.2196,Sunday,0,0,0
2021-05-24,88,890288,22106,311572,165304,2627,Container,66.61,1271,1.1842,Monday,0,0,0
2021-05-25,80,745397,19056,252911,153265,2445,Container,72.46,1168,1.2053,Tuesday,0,0,0
2021-05-26,81,821192,20622,313670,172897,2474,Container,73.21,1171,1.1977,Wednesday,0,0,0
2021-05-27,80,832441,21116,289667,179416,2597,Container,70.72,1085,1.1824,Thursday,0,0,0
2021-05-28,78,820381,20394,300071,166518,2468,Bulk,67.83,1153,1.2029,Friday,0,0,0
2021-05-29,72,674676,16696,220446,128803,2190,Tanker,64.94,1121,1.2064,Saturday,0,0,0
2021-05-30,72,634210,15279,216673,113265,2151,Bulk,64.65,1139,1.1922,Sunday,0,0,0
2021-05-31,80,824356,20424,289494,173205,2434,Container,68.5,1159,1.2099,Monday,0,0,0
2021-06-01,75,834565,19204,283016,152543,2400,Container,67.96,1211,1.1817,Tuesday,0,0,0
2021-06-02,85,827374,20389,285359,162750,2604,Tanker,70.69,1170,1.1836,Wednesday,0,0,0
2021-06-03,82,842056,21010,292540,166617,2493,Container,68.21,1172,1.2,Thursday,0,0,0
2021-06-04,77,773313,19615,268320,154107,2369,Tanker,61.53,1098,1.199,Friday,0,0,0
2021-06-05,75,676009,16766,255154,135488,2253,Tanker,68.97,1106,1.1916,Saturday,0,0,0
2021-06-06,74,628600,15889,223792,126825,2441,Tanker,62.59,1237,1.207,Sunday,0,0,0
2021-06-07,71,808169,19114,287654,142311,2299,Container,64.2,1107,1.2043,Monday,0,0,0
2021-06-08,84,850433,21232,303048,170204,2391,Container,65.87,1223,1.2076,Tuesday,0,0,0
2021-06-09,76,817397,19595,292215,145643,2288,Container,70.87,1125,1.1979,Wednesday,0,0,0
2021-06-10,86,888818,21616,310257,183621,2510,Tanker,73.97,1134,1.2052,Thursday,0,0,0
2021-06-11,81,816795,20326,282671,158918,2450,Tanker,66.23,1184,1.1948,Friday,0,0,0
2021-06-12,76,701875,18185,247324,123119,2206,Bulk,63.62,1191,1.2199,Saturday,0,0,0
2021-06-13,70,658895,16658,242181,125265,2134,RoRo,65.53,1119,1.1913,Sunday,0,0,0
2021-06-14,74,806074,20161,293388,156654,2423,Container,66.35,1102,1.2205,Monday,0,0,0
2021-06-15,79,824197,20595,286065,174365,2386,Container,62.48,1116,1.1999,Tuesday,0,0,0
2021-06-16,84,858686,21110,308219,173310,2519,Tanker,68.58,1133,1.1859,Wednesday,0,0,0
2021-06-17,84,833649,20569,289831,169485,2562,Container,63.64,1157,1.2133,Thursday,0,0,0
2021-06-18,76,793719,20057,278140,168194,2458,Container,64.2,1110,1.201,Friday,0,0,0
2021-06-19,76,677130,16236,232260,134657,2304,RoRo,64.45,1138,1.2083,Saturday,0,0,0
2021-06-20,70,656001,16697,227784,137234,2293,RoRo,63.47,1186,1.212,Sunday,0,0,0
2021-06-21,83,838685,20773,306953,173208,2486,Container,64.47,1121,1.2032,Monday,0,0,0
2021-06-22,82,872840,22234,306418,164276,2493,Tanker,59.86,1114,1.1939,Tuesday,0,0,0
2021-06-23,80,796448,20392,280110,171073,2317,Container,59.78,1020,1.2097,Wednesday,0,0,0
2021-06-24,84,825309,19796,274386,153699,2399,Tanker,57.9,962,1.1999,Thursday,0,0,0
2021-06-25,78,832569,20523,288307,173853,2396,Container,62.27,1110,1.2068,Friday,0,0,0
2021-06-26,69,657422,16008,227685,119348,2259,Bulk,63.04,1083,1.1784,Saturday,0,0,0
2021-06-27,72,648769,15313,218778,134564,2208,Bulk,61.82,1060,1.2044,Sunday,0,0,0
2021-06-28,88,823068,20060,288290,179509,2504,Container,65.22,1095,1.1936,Monday,0,0,0
2021-06-29,78,820318,21729,282819,162360,2314,Container,59.93,1077,1.2165,Tuesday,0,0,0
2021-06-30,89,855364,21689,300177,169022,2626,Container,61.7,1134,1.2062,Wednesday,0,0,0
2021-07-01,91,896940,23382,315144,184272,2503,Container,56.16,1080,1.2024,Thursday,0,0,0
2021-07-02,83,871383,22199,295427,171641,2397,Container,58.02,1036,1.2049,Friday,0,0,0
2021-07-03,78,788465,19341,271976,172239,2339,Bulk,61.02,1120,1.19,Saturday,0,0,0
2021-07-04,77,785338,19443,275642,158605,2626,RoRo,61.22,1058,1.2162,Sunday,0,0,0
2021-07-05,88,959619,24285,347710,189362,2601,Tanker,57.54,1093,1.2199,Monday,0,0,0
2021-07-06,78,846095,21371,298700,164897,2437,Container,57.96,1040,1.2039,Tuesday,0,0,0
2021-07-07,86,929520,22949,318713,178440,2575,Tanker,53.37,1030,1.2158,Wednesday,0,0,0
2021-07-08,90,904747,21864,320651,175927,2542,Container,56.6,1064,1.1942,Thursday,0,0,0
2021-07-09,83,901356,24178,332550,177466,2474,Bulk,60.09,1059,1.1919,Friday,0,0,0
2021-07-10,77,773406,19265,279859,150780,2374,RoRo,58.89,1080,1.2002,Saturday,0,0,0
2021-07-11,71,748780,18557,267548,144491,2431,RoRo,58.42,1040,1.2041,Sunday,0,0,0
2021-07-12,87,918778,23026,328828,200546,2610,Container,56.82,960,1.1958,Monday,0,0,0
2021-07-13,86,897059,22305,328370,171171,2434,Tanker,56.44,1029,1.2051,Tuesday,0,0,0
2021-07-14,85,897164,22490,324764,180606,2511,Tanker,54.19,1088,1.2027,Wednesday,0,0,0
2021-07-15,85,903350,23227,321840,185410,2500,Tanker,58.03,1032,1.1896,Thursday,0,0,0
2021-07-16,85,915365,22822,331064,188114,2578,Tanker,56.95,1033,1.2047,Friday,0,0,0
2021-07-17,82,815744,19812,274694,162680,2557,Tanker,56.92,1093,1.2081,Saturday,0,0,0
2021-07-18,78,783753,19513,259291,154825,2361,Tanker,53.62,1006,1.2011,Sunday,0,0,0
2021-07-19,87,917703,22710,322767,187153,2568,Tanker,48.5,963,1.2109,Monday,0,0,0
2021-07-20,87,931321,23995,326649,188396,2775,Container,58.01,1030,1.1871,Tuesday,0,0,0
2021-07-21,83,810173,20840,278121,159963,2503,Tanker,53.04,1013,1.2039,Wednesday,1,0,0
2021-07-22,91,965786,24198,346284,180662,2706,Tanker,51.66,987,1.1874,Thursday,0,0,0
2021-07-23,87,916936,22284,302299,179644,2771,Bulk,56.09,1026,1.1879,Friday,0,0,0
2021-07-24,84,803569,19476,275901,151541,2454,Bulk,52.6,1058,1.1927,Saturday,0,0,0
2021-07-25,79,771895,19305,265314,149042,2159,Tanker,56.72,1031,1.1895,Sunday,0,0,0
2021-07-26,89,905361,22802,300513,181338,2641,Container,55.17,1046,1.1933,Monday,0,0,0
2021-07-27,89,934178,23167,341910,189705,2442,Container,55.14,1120,1.1966,Tuesday,0,0,0
2021-07-28,83,967648,23951,325085,207773,2697,Container,48.76,1011,1.207,Wednesday,0,0,0
2021-07-29,92,957952,23652,329400,187291,2466,Tanker,56.27,1041,1.1953,Thursday,0,0,0
2021-07-30,87,922029,23039,331790,190603,2536,Tanker,53.2,1001,1.1825,Friday,0,0,0
2021-07-31,81,824273,19415,294956,167302,2400,RoRo,51.09,983,1.2097,Saturday,0,0,0
2021-08-01,78,753670,18291,252703,161102,2253,Tanker,52.41,996,1.1898,Sunday,0,0,0
2021-08-02,83,877085,21614,313805,180027,2481,Container,46.44,1000,1.1975,Monday,0,1,0
2021-08-03,83,845729,21747,298903,161078,2572,Container,52.78,1041,1.2024,Tuesday,0,1,0
2021-08-04,81,853609,20933,322094,156937,2409,Container,48.25,1140,1.1998,Wednesday,0,1,0
2021-08-05,86,843874,21187,299395,171265,2520,Container,47.08,986,1.2086,Thursday,0,1,0
2021-08-06,82,844620,21229,294205,164696,2370,Container,46.36,1001,1.2023,Friday,0,1,0
2021-08-07,73,712566,18463,240833,134671,2250,RoRo,54.06,1018,1.1888,Saturday,0,1,0
2021-08-08,72,713630,18472,242328,132585,2303,RoRo,48.64,1040,1.2191,Sunday,0,1,0
2021-08-09,83,846709,21139,288090,170630,2370,Container,54.93,1033,1.1991,Monday,0,1,0
2021-08-10,86,911610,22553,332774,194384,2436,Container,48.53,1084,1.1955,Tuesday,0,1,0
2021-08-11,87,906501,22331,317455,178031,2609,Container,44.82,898,1.2065,Wednesday,0,1,0
2021-08-12,78,833600,20719,297412,171442,2563,Container,46.4,900,1.1992,Thursday,0,1,0
2021-08-13,77,850574,21047,312843,169297,2468,Bulk,53.28,994,1.2005,Friday,0,1,0
2021-08-14,77,723578,18366,229668,134401,2240,Tanker,48.92,1074,1.2213,Saturday,0,1,0
2021-08-15,78,689264,17442,254031,143731,2249,Bulk,47.56,941,1.1935,Sunday,0,1,0
2021-08-16,83,924841,23417,324248,176211,2593,Container,49.51,869,1.1929,Monday,0,1,0
2021-08-17,88,859887,22127,305311,172150,2514,Container,50.36,1048,1.197,Tuesday,0,1,0
2021-08-18,85,881667,22973,300299,173601,2270,Container,52.04,1032,1.2064,Wednesday,0,1,0
2021-08-19,84,882172,22117,301209,183579,2416,Tanker,52.87,965,1.1805,Thursday,0,1,0
2021-08-20,80,831988,21349,296084,157932,2363,Tanker,47.28,971,1.1757,Friday,0,1,0
2021-08-21,71,725667,17966,277829,148260,2304,Bulk,44.22,972,1.1893,Saturday,0,1,0
2021-08-22,76,676463,17504,246795,128574,2233,Tanker,46.8,1026,1.1786,Sunday,0,1,0
2021-08-23,86,953549,24369,346397,186621,2694,Container,48.67,990,1.1905,Monday,0,0,0
2021-08-24,83,897434,22940,312182,150405,2572,Container,44.85,1046,1.1996,Tuesday,0,0,0
2021-08-25,93,995200,24927,342318,215777,2563,Tanker,44.72,880,1.1855,Wednesday,0,0,0
2021-08-26,87,1040885,25688,356502,212581,2906,Container,48.48,980,1.1799,Thursday,0,0,0
2021-08-27,85,974487,23665,336188,188759,2789,Tanker,47.17,967,1.1947,Friday,0,0,0
2021-08-28,80,815768,20374,264991,154156,2298,RoRo,47.27,1011,1.2024,Saturday,0,0,0
2021-08-29,80,801900,20814,273416,156415,2436,RoRo,44.77,998,1.1766,Sunday,0,0,0
2021-08-30,91,980414,24355,337541,201818,2611,Container,46.23,1066,1.2016,Monday,0,0,0
2021-08-31,87,955316,24275,332607,175927,2647,Container,44.02,934,1.2013,Tuesday,0,0,0
2021-09-01,99,1015176,25801,356629,201903,2828,Container,49.35,1030,1.2025,Wednesday,0,0,0
2021-09-02,91,1013715,25201,358425,216908,2934,Tanker,49.66,1057,1.2049,Thursday,0,0,0
2021-09-03,87,956807,24578,334733,182290,2710,Tanker,40.91,1123,1.2145,Friday,0,0,0
2021-09-04,82,890781,20815,305959,178799,2566,Tanker,43.55,1007,1.1887,Saturday,0,0,0
2021-09-05,84,879686,21381,288257,193564,2486,Tanker,41.75,1049,1.1931,Sunday,0,0,0
2021-09-06,95,1054215,25898,363222,215900,2800,Container,44.19,943,1.1876,Monday,0,0,0
2021-09-07,98,1076023,26491,366884,216212,2950,Container,45.79,915,1.1916,Tuesday,0,0,0
2021-09-08,85,979277,24650,347408,199908,2664,Container,41.6,1079,1.2066,Wednesday,0,0,0
2021-09-09,95,1086413,27305,389337,214076,2741,Tanker,43.1,1037,1.1776,Thursday,0,0,0
2021-09-10,91,984306,24805,353893,207258,2514,Container,42.77,1098,1.1822,Friday,0,0,0
2021-09-11,84,853164,21627,306177,167438,2531,Bulk,46.32,972,1.2043,Saturday,0,0,0
2021-09-12,82,846896,20697,295078,153706,2495,Bulk,45.83,1068,1.2005,Sunday,0,0,0
2021-09-13,92,996345,24300,343501,196139,2630,Container,43.39,1137,1.1864,Monday,0,0,0
2021-09-14,89,1015416,25584,347925,195349,2826,Tanker,46.02,1067,1.1984,Tuesday,0,0,0
2021-09-15,94,969590,23925,324282,191668,2612,Container,43.79,1061,1.193,Wednesday,0,0,0
2021-09-16,94,999448,24201,359725,197817,2686,Container,44.55,1050,1.2043,Thursday,0,0,0
2021-09-17,88,1025285,26118,357103,214636,2736,Bulk,50.34,972,1.1898,Friday,0,0,0
2021-09-18,81,879190,22677,295253,181400,2484,RoRo,49.29,1121,1.199,Saturday,0,0,0
2021-09-19,79,849001,22004,288885,171906,2497,Tanker,41.32,1024,1.2149,Sunday,0,0,0
2021-09-20,94,1026235,25749,350513,205223,2855,Container,47.67,1082,1.1942,Monday,0,0,0
2021-09-21,89,1037784,26258,363655,199086,2642,Container,47.58,981,1.1884,Tuesday,0,0,0
2021-09-22,88,963624,24776,347943,175275,2694,Container,41.67,1002,1.1949,Wednesday,0,0,0
2021-09-23,94,1030206,25434,357092,206946,2763,Container,47.54,1135,1.1837,Thursday,0,0,0
2021-09-24,90,987743,25249,323185,203906,2697,Container,49.68,1048,1.2109,Friday,0,0,0
2021-09-25,86,898977,22612,312750,178929,2636,Tanker,41.68,1140,1.1886,Saturday,0,0,0
2021-09-26,81,882015,22507,307143,172124,2528,Tanker,42.28,1066,1.1837,Sunday,0,0,0
2021-09-27,91,974835,24464,338943,198683,2710,Container,48.07,980,1.1778,Monday,0,0,0
2021-09-28,88,984989,25273,338472,196331,2749,Tanker,45.83,1119,1.1969,Tuesday,0,0,0
2021-09-29,87,956371,24021,336904,204760,2584,Tanker,46.67,1047,1.1943,Wednesday,0,0,0
2021-09-30,91,1000398,24268,350801,209941,2731,Container,46.04,1114,1.1803,Thursday,0,0,0
2021-10-01,93,1044512,26839,365331,216578,2742,Tanker,46.2,1083,1.1907,Friday,0,0,0
2021-10-02,84,887747,21720,314838,183611,2518,RoRo,41.06,1007,1.1696,Saturday,0,0,0
2021-10-03,78,808818,20847,278788,151442,2381,RoRo,48.2,1095,1.1862,Sunday,0,0,0
2021-10-04,90,1009648,25196,348511,207234,2762,Tanker,48.59,1199,1.1886,Monday,0,0,0
2021-10-05,89,974981,24963,355045,198007,2671,Container,44.42,1117,1.2008,Tuesday,0,0,0
2021-10-06,86,987360,25251,351170,202323,2720,Container,45.01,1092,1.1757,Wednesday,0,0,0
2021-10-07,91,1038483,26177,371739,211637,2756,Container,40.58,1151,1.1703,Thursday,0,0,0
2021-10-08,90,972686,24571,352701,198159,2499,Tanker,46.75,1111,1.1738,Friday,0,0,0
2021-10-09,83,926461,23373,329521,206899,2593,RoRo,46.97,1114,1.1691,Saturday,0,0,0
2021-10-10,86,849928,20241,306759,169376,2481,Tanker,45.12,1051,1.1955,Sunday,0,0,0
2021-10-11,96,1024686,25676,342847,212428,2761,Container,48.73,1120,1.1973,Monday,0,0,0
2021-10-12,88,1015424,24828,357440,199317,2664,Container,44.41,1163,1.1846,Tuesday,0,0,0
2021-10-13,97,1042837,26157,363166,214893,2645,Container,47.17,1073,1.1933,Wednesday,0,0,0
2021-10-14,93,1051775,25723,384898,217870,2840,Tanker,42.48,1189,1.1821,Thursday,0,0,0
2021-10-15,93,1020751,24926,366539,207066,2704,Bulk,45.54,1116,1.1795,Friday,0,0,0
2021-10-16,84,911276,23584,312642,195609,2584,Tanker,45.16,1079,1.1768,Saturday,0,0,0
2021-10-17,85,851629,21825,301798,163252,2449,Tanker,46.44,1176,1.1766,Sunday,0,0,0
2021-10-18,94,1042950,26072,366709,204692,2764,Tanker,44.74,1115,1.1639,Monday,0,0,0
2021-10-19,89,1013541,25431,359283,204407,2675,Container,45.54,1171,1.1817,Tuesday,0,0,0
2021-10-20,88,1021309,25409,347270,211308,2635,Container,48.5,1121,1.1783,Wednesday,0,0,0
2021-10-21,87,1015409,25670,358993,204517,2770,Tanker,44.81,1136,1.1858,Thursday,0,0,0
2021-10-22,91,1003837,24758,349061,211053,2645,Bulk,41.4,1167,1.1789,Friday,0,0,0
2021-10-23,85,871290,22279,307776,168964,2523,RoRo,51.57,1160,1.176,Saturday,0,0,0
2021-10-24,85,861341,21407,294225,163144,2533,RoRo,50.57,1049,1.1686,Sunday,0,0,0
2021-10-25,94,1066767,26459,367518,215818,2741,Container,42.66,1096,1.1776,Monday,0,0,0
2021-10-26,90,1056668,26428,381572,210716,2665,Container,48.72,1202,1.1839,Tuesday,0,0,0
2021-10-27,88,987641,24395,335159,201871,2924,Container,45.27,1152,1.1647,Wednesday,0,0,0
2021-10-28,97,1058588,26629,360728,211498,2735,Tanker,47.69,1136,1.1767,Thursday,0,0,0
2021-10-29,89,997014,24657,348439,196683,2758,Tanker,47.91,1097,1.1778,Friday,0,0,0
2021-10-30,86,911663,23026,311363,181733,2761,Bulk,46.45,1114,1.1679,Saturday,0,0,0
2021-10-31,78,825521,21246,280082,165335,2517,RoRo,44.94,1071,1.1688,Sunday,0,0,0
2021-11-01,93,1031235,25421,361983,203807,2717,Container,45.36,1170,1.1766,Monday,0,0,0
2021-11-02,91,1030543,25698,345639,204484,2739,Tanker,44.83,1149,1.1626,Tuesday,0,0,0
2021-11-03,92,978114,24684,332260,192394,2584,Container,45.23,1134,1.1771,Wednesday,0,0,0
2021-11-04,95,1038521,25745,384023,214558,2846,Container,47.67,1182,1.1642,Thursday,0,0,0
2021-11-05,92,1052320,26540,372907,212016,2835,Bulk,45.88,1207,1.1834,Friday,0,0,0
2021-11-06,84,891449,22564,304542,196344,2486,Tanker,50.23,1297,1.1958,Saturday,0,0,0
2021-11-07,83,885657,22683,314162,178417,2424,Bulk,52.81,1120,1.1634,Sunday,0,0,0
2021-11-08,87,1021607,25237,363236,199915,2600,Container,46.77,1257,1.177,Monday,0,0,0
2021-11-09,90,1044402,25639,375485,230246,2865,Container,49.4,1251,1.164,Tuesday,0,0,0
2021-11-10,88,949711,23589,331127,193251,2637,Tanker,50.35,1167,1.1813,Wednesday,0,0,0
2021-11-11,88,938861,22988,338366,195693,2630,Container,50.44,1219,1.1578,Thursday,1,0,0
2021-11-12,94,1049163,26511,346823,214569,2691,Tanker,49.43,1190,1.1749,Friday,0,0,0
2021-11-13,83,879809,21414,297370,180946,2373,RoRo,51.61,1226,1.1609,Saturday,0,0,0
2021-11-14,82,792691,20984,279081,162823,2485,Tanker,51.02,1295,1.1672,Sunday,0,0,0
2021-11-15,93,1032787,26468,364772,197741,2753,Container,46.05,1253,1.1586,Monday,0,0,0
2021-11-16,91,968633,24222,329904,196667,2744,Container,52.56,1252,1.1767,Tuesday,0,0,0
2021-11-17,87,1025238,26065,361427,194449,2699,Container,52.81,1209,1.1597,Wednesday,0,0,0
2021-11-18,80,1023876,24778,352118,203380,2712,Tanker,48.05,1159,1.1732,Thursday,0,0,0
2021-11-19,90,972368,25571,337559,188669,2730,Tanker,50.65,1227,1.1638,Friday,0,0,0
2021-11-20,71,720113,17708,262287,146882,2353,RoRo,52.79,1301,1.1657,Saturday,0,0,1
2021-11-21,82,865745,21583,312100,175822,2578,RoRo,50.32,1168,1.1679,Sunday,0,0,0
2021-11-22,92,1037412,25007,353124,211332,2727,Container,54.38,1195,1.1584,Monday,0,0,0
2021-11-23,95,1001687,25285,340018,202636,2764,Tanker,58.46,1257,1.1678,Tuesday,0,0,0
2021-11-24,90,967809,23642,334621,188707,2763,Tanker,49.23,1205,1.1805,Wednesday,0,0,0
2021-11-25,93,1039036,26027,363395,205719,2748,Container,47.66,1218,1.1571,Thursday,0,0,0
2021-11-26,92,985594,24368,338379,204482,2627,Tanker,52.93,1240,1.1761,Friday,0,0,0
2021-11-27,82,832518,20274,301788,175046,2583,RoRo,54.4,1196,1.179,Saturday,0,0,0
2021-11-28,82,877703,21540,310670,166366,2451,Tanker,51.77,1219,1.1554,Sunday,0,0,0
2021-11-29,98,1068339,26821,377980,201420,2865,Tanker,57.05,1306,1.1486,Monday,0,0,0
2021-11-30,87,1001519,24397,337866,194489,2696,Container,48.9,1209,1.1658,Tuesday,0,0,0
2021-12-01,95,1062741,26194,383632,220910,2610,Container,55.23,1198,1.1569,Wednesday,0,0,0
2021-12-02,86,1004034,25432,323210,210526,2819,Tanker,51.56,1250,1.1806,Thursday,0,0,0
2021-12-03,90,974301,25659,349346,187463,2386,Container,58.77,1321,1.1619,Friday,0,0,0
2021-12-04,83,847631,21430,306014,171985,2273,Tanker,59.83,1278,1.1531,Saturday,0,0,0
2021-12-05,89,882218,21597,304452,191119,2576,RoRo,51.79,1268,1.1492,Sunday,0,0,0
2021-12-06,85,979255,24298,355468,199173,2722,Container,52.68,1296,1.1712,Monday,0,0,0
2021-12-07,89,1009930,25264,352845,213358,2651,Container,57.15,1210,1.1541,Tuesday,0,0,0
2021-12-08,92,982334,24384,344441,204457,2688,Container,53.66,1325,1.1598,Wednesday,0,0,0
2021-12-09,90,980874,24973,346701,188893,2418,Container,54.93,1323,1.1685,Thursday,0,0,0
2021-12-10,92,1011257,25390,385806,200732,2788,Container,55.39,1286,1.1537,Friday,0,0,0
2021-12-11,80,862164,22008,315202,172711,2518,Bulk,49.8,1360,1.1577,Saturday,0,0,0
2021-12-12,78,809196,20073,290230,162672,2409,Tanker,55.77,1257,1.1575,Sunday,0,0,0
2021-12-13,96,1031800,26458,352002,213691,2750,Container,53.99,1373,1.1641,Monday,0,0,0
2021-12-14,92,1036507,25829,364213,210571,2804,Container,54.84,1327,1.1628,Tuesday,0,0,0
2021-12-15,92,1002665,24581,342802,177043,2701,Tanker,60.9,1305,1.1542,Wednesday,0,0,0
2021-12-16,89,969335,25322,347488,183364,2467,Container,53.06,1324,1.1566,Thursday,0,0,0
2021-12-17,85,954978,22962,335647,173497,2852,Bulk,59.52,1323,1.1519,Friday,0,0,0
2021-12-18,86,863021,21206,290812,174007,2615,Tanker,56.5,1392,1.1404,Saturday,0,0,0
2021-12-19,82,823228,20267,288941,166570,2306,Tanker,56.76,1280,1.1573,Sunday,0,0,0
2021-12-20,95,950242,25010,324091,192314,2591,Tanker,60.23,1299,1.1732,Monday,0,0,0
2021-12-21,88,1001106,25931,351899,192550,2678,Container,59.14,1391,1.145,Tuesday,0,0,0
2021-12-22,92,978885,25219,334019,201170,2776,Container,60.09,1313,1.1457,Wednesday,0,0,0
2021-12-23,82,924059,22936,323696,190542,2370,Container,61.54,1390,1.1443,Thursday,0,0,0
